image_name|comment
2206600240_f65df56a09|Mężczyzna ze starszą kobietą, siedzący przy stole w słonecznym, zatłoczonym miejscu
2206600240_f65df56a09|Mężczyzna i kobieta siedzą przy stole w strefie gastronomicznej
2206960564_325ed0c7ae|Beżowy szczeniak chodzi po podłodze
2206960564_325ed0c7ae|Mały szczeniak podchodzi do kamery
2206960564_325ed0c7ae|Biały szczeniak biega po wyłożonej kafelkami podłodze
2206960564_325ed0c7ae|szczeniak biegający po podłodze
2206960564_325ed0c7ae|Biały pies przebiegł przez podłogę z płytek
2207244634_1db1a1890b|Mężczyzna w czerwonym kasku podskakuje podczas jazdy na deskorolce
2207244634_1db1a1890b|Młody mężczyzna w czerwonej kurtce wykonuje skok na czerwonej deskorolce
2207244634_1db1a1890b|Chłopiec w kasku wykonuje akrobację na deskorolce
2207244634_1db1a1890b|Młody mężczyzna jeździ na deskorolce w skateparku
2207244634_1db1a1890b|Młody mężczyzna wykonuje sztuczkę na deskorolce w parku
2208055895_37cd8e1edf|Chłopiec stoi w na wpół ukończonym igloo
2208055895_37cd8e1edf|Chłopiec ubrany w zimowe ubranie w igloo
2208055895_37cd8e1edf|Dziecko ukrywające się w śnieżnym forcie
2208055895_37cd8e1edf|mężczyzna w pasiastym kapeluszu stoi w domu zbudowanym z lodu, który ma parę butów w drzwiach
2208055895_37cd8e1edf|Dziecko wewnątrz dużego fortu śnieżnego
2208067635_39a03834ca|Dziewczyna wspina się po skale, podczas gdy ktoś ją filmuje
2208067635_39a03834ca|Mała dziewczynka wspina się po skale, gdy cień jej mamy rzuca się na skałę
2208067635_39a03834ca|Małe dziecko wspina się na dużą skałę, podczas gdy ktoś rzucający cień robi jej zdjęcie
2208067635_39a03834ca|Młoda dziewczyna wspina się po skałach
2208067635_39a03834ca|Długi czarny cień rzuca obraz na skałę, podczas gdy młoda dziewczyna wspina się po skale
2208310655_a3d83080c5|chłopiec całuje kobietę w policzek obok dziewczyny, która ma szerokie oczy i wystawia język
2208310655_a3d83080c5|Matka i dwójka dzieci pozują z zabawnymi twarzami
2208310655_a3d83080c5|Dorosły z dwójką dzieci, jedno dziecko robi minę, a drugie całuje dorosły w policzek
2208310655_a3d83080c5|Chłopiec całujący kobietę i dziewczynę wystawiającą język
2208310655_a3d83080c5|Matka z dwoma chłopcami , jeden głupkowaty, a drugi całujący ją
2208631481_3e4a5675e1|Czarny pies biegnie przez pole
2208631481_3e4a5675e1|Czarny pies biega po polu trawy, a za nim widać innego czarnego psa
2208631481_3e4a5675e1|Dwa czarne psy biegną przez trawę
2208631481_3e4a5675e1|Dwa czarne psy biegają razem po trawie
2208631481_3e4a5675e1|Dwa czarne psy biegną przez pole
2209496328_2a34fd201d|Złoty Labrador pływa w wodzie z czerwoną zabawką w ustach
2209496328_2a34fd201d|Biały pies pływający trzymając pomarańczową zabawkę w ustach
2209496328_2a34fd201d|Biały pies pływa w wodzie, trzymając czerwony przedmiot w ustach
2209496328_2a34fd201d|Biały pies pływa w wodzie z czerwoną zabawką
2209496328_2a34fd201d|żółty pies pływający w wodzie z czymś czerwonym w ustach
2209888959_d636b1be0b|Dziewczyna w kostiumie kąpielowym nosi wiosło
2209888959_d636b1be0b|Mała dziewczynka trzyma drewniany kij
2209888959_d636b1be0b|Młoda dziewczyna wylewa usta i trzyma narzędzie z długim uchwytem
2209888959_d636b1be0b|Dziewczynka w czarno-czerwonym topie trzyma długi drewniany kij
2209888959_d636b1be0b|Dziewczynka trzyma kij
2210368267_0615754b48|Dziewczyna w różowej koszuli skacząca z jednej kanapy na drugą w dobrze rozmieszczonym salonie
2210368267_0615754b48|mała dziewczynka w różowym kardiganie skacze z kanapy
2210368267_0615754b48|Mała dziewczynka w różowej koszuli wyskoczyła w powietrze w swoim domu
2210368267_0615754b48|Mała dziewczynka skacze w powietrzu, aby wylądować na sofie
2210368267_0615754b48|Dziewczyna skacze z kanapy na kanapę
2211593099_4a4f1c85d2|Grupa chłopców pozuje do zdjęcia
2211593099_4a4f1c85d2|Grupa chłopców pozuje do zdjęcia na zatłoczonej ulicy
2211593099_4a4f1c85d2|Grupa młodych dzieci z Bliskiego Wschodu pozujących do zdjęcia
2211593099_4a4f1c85d2|Dzieci uśmiechające się i robiące miny do kamery
2211593099_4a4f1c85d2|pięciu chłopców uśmiecha się do zdjęcia
2212472643_80238475b5|Dziecko w kampaniu czołga się po czystej drewnianej podłodze
2212472643_80238475b5|Mały chłopiec w piżamie czołga się po podłodze
2212472643_80238475b5|Małe dziecko jest na czworakach w środku
2212472643_80238475b5|Chłopiec w kamuflażu czołga się po podłodze
2212472643_80238475b5|mały chłopiec w Cami pełzający po brązowej podłodze
2213113526_beeb4f9bdc|Kobieta trzymająca i pozująca niemowlę ubrane w hawajską koszulę na deskorolce
2213113526_beeb4f9bdc|kobieta trzyma małe dziecko na deskorolce na plaży
2213113526_beeb4f9bdc|Kobieta trzyma małe niemowlę nad deskorolką na plaży
2213113526_beeb4f9bdc|kobieta w brązowym płaszczu umieszcza dziecko na deskorolce, która znajduje się na drewnianym wybiegu na plaży
2213113526_beeb4f9bdc|Kobieta umieszczająca dziecko na deskorolce na plaży
2214132302_80064fd79d|Pani w pomarańczy biegnie
2214132302_80064fd79d|Kobieta w pomarańczowej kurtce i pomarańczowych okularach biega
2214132302_80064fd79d|Kobieta w czerwonej kurtce i pomarańczowych okularach biega
2214132302_80064fd79d|Kobieta w pomarańczowych okularach przeciwsłonecznych biega
2214132302_80064fd79d|Kobieta w czerwieni z czarnym pałąkiem biegnąca ulicą z trzema innymi osobami w tle
2214847438_4993210d4c|Ciemnowłosy chłopiec w złotej koszuli znajduje się w kawałku niebieskiego plastikowego sprzętu do zabawy
2214847438_4993210d4c|Mały chłopiec w żółtej koszulce grający w playgymie
2214847438_4993210d4c|Mały chłopiec bawi się w plastikowej niebieskiej zabawce tunelowej
2214847438_4993210d4c|Dziecko czołgające się w zabawce
2214847438_4993210d4c|Mały chłopiec w żółtej koszuli wychodzi z plastikowego tunelu na placu zabaw
2215136723_960edfea49|Dziecko chodzi po zaśnieżonym wzgórzu z wyciągniętymi rękami
2215136723_960edfea49|mały chłopiec bawi się na śniegu
2215136723_960edfea49|Maluch w czerwonej kurtce balansuje na śniegu
2215136723_960edfea49|Małe dziecko noszące pomarańczowe balanse na śnieżnej półce
2215136723_960edfea49|Mały chłopiec w czerni i pomarańczy idzie przez śnieg
2215165918_2bf5b659dd|Pies z tygrysimi barwnikami wchodzi do wody
2215165918_2bf5b659dd|Duży pies stoi w wodzie
2215165918_2bf5b659dd|Średniej wielkości zwierzę w jeziorze
2215165918_2bf5b659dd|Pies w wodzie , patrząc przez ramię na kamerę
2215165918_2bf5b659dd|Pies Grayhound stojący w nieruchomej wodzie
2216568822_84c295c3b0|Kobieta w roller derby w kasku ma tatuaż białego Indianina odciągającego łuk
2216568822_84c295c3b0|kobieta w różowym kasku ma tatuaż rdzennego Amerykanina na ramieniu
2216568822_84c295c3b0|Pani ma tatuaż
2216568822_84c295c3b0|Ta osoba w hełmie ma tatuaż indyjskiej damy na ramieniu
2216568822_84c295c3b0|Kobieta z czerwonym kaskiem i indiańskim tatuażem na ramieniu
2216695423_1362cb25f3|Grupa dużych białych i pomarańczowych psów jest w trawie
2216695423_1362cb25f3|Psy bawią się kijem
2216695423_1362cb25f3|Cztery psy bawią się razem na zewnątrz z kijami
2216695423_1362cb25f3|Cztery psy bawią się ze sobą i kijami
2216695423_1362cb25f3|Psy bawią się kijem na zewnątrz
2217328285_b1d55c17ca|Czarno-brązowy pies skaczący w powietrzu w pobliżu pola
2217328285_b1d55c17ca|Czarny pies igraszki na śniegu
2217328285_b1d55c17ca|Czarny pies biegnący
2217328285_b1d55c17ca|Skaczący czarny pies
2217328285_b1d55c17ca|Czarny pies skacze po stosie dryfującego drewna, gdy biegnie po plaży
2217728745_92b6779016|Łysy mężczyzna stoi przy pompach piwa w barze
2217728745_92b6779016|Kilka piwnych butelek w barze z lampkami świątecznymi na suficie
2217728745_92b6779016|Mężczyzna w barze
2217728745_92b6779016|Zdjęcie pięciu osób w barze ze zbliżeniem na krany z piwem
2217728745_92b6779016|lampki choinkowe wiszą na suficie
2218334049_e649dbdb1a|Czarno-brązowy pies stoi na zewnątrz w nocy
2218334049_e649dbdb1a|Czarny pies stoi na zewnątrz w ciemności nocy
2218334049_e649dbdb1a|Doberman Pinscher w nocy
2218334049_e649dbdb1a|Czarny pies na podwórku w nocy
2218334049_e649dbdb1a|Czarny pies stoi na trawie w nocy
2218519240_cac5aab53c|Mężczyzna nosi ochronne włosy i osłony twarzy
2218519240_cac5aab53c|Mężczyzna nosi przezroczystą plastikową czapkę i maskę na twarz
2218519240_cac5aab53c|Mężczyzna nosi maskę wokół ust i siatkę do włosów przy ceglanej ścianie
2218519240_cac5aab53c|młody mężczyzna z siatką na włosy i ustami w czarnej kurtce
2218519240_cac5aab53c|Młody mężczyzna noszący siatkę na włosy na głowie i twarzy
2218609886_892dcd6915|Mężczyzna siedzi na podłodze przed drzwiami z głową na brodzie
2218609886_892dcd6915|Mężczyzna siedzi pod żółtą ścianą ubrany w kolorze czarnym
2218609886_892dcd6915|Mężczyzna w granatowym kapeluszu siedzi na ziemi i opiera się o budynek
2218609886_892dcd6915|Mężczyzna w czarnym kapeluszu, płaszczu i spodniach siedzący obok drzwi budynku
2218609886_892dcd6915|Mężczyzna w czarnym kapeluszu siedzi na podłodze obok zielonych drzwi
2218743570_9d6614c51c|Czarny kot przytulający biało-szarego psa
2218743570_9d6614c51c|Czarny kot bawiący się z białym szczeniakiem obok zabawki kaczki
2218743570_9d6614c51c|Czarny kot zmaga się z białym psem, który ma niebieskie oczy
2218743570_9d6614c51c|Pies i kot bawią się na drewnianej podłodze
2218743570_9d6614c51c|Husky i czarny kot nuzzling
2218843713_cf28ea319e|Chłopiec w czerwonej koszuli siedzi na skale na skraju rzeki
2218843713_cf28ea319e|Dziecko na skale w strumieniu
2218843713_cf28ea319e|Dziewczyna siedząca na skale pośrodku zbiornika wodnego
2218843713_cf28ea319e|Dziecko w czerwonej koszuli siedzi na skale w wodzie
2218843713_cf28ea319e|Jeden chłopiec siedzący na skale pośrodku zbiornika wodnego
2218907190_5f43bf5e4d|Pies zaczyna wspinać się po ceglanych schodach w pobliżu roślin
2218907190_5f43bf5e4d|Pies wspinający się po kamiennych schodach otoczony roślinami
2218907190_5f43bf5e4d|Pies wspina się po schodach w pobliżu roślin
2218907190_5f43bf5e4d|Pies biegnie po schodach na zewnątrz
2218907190_5f43bf5e4d|Mały pies wchodzący po schodach w pobliżu wielu roślin
221973402_ecb1cd51f1|czarny pies goni chłopca ubranego w czerwień i błękit
221973402_ecb1cd51f1|Chłopiec bawi się z psem i frisbee
221973402_ecb1cd51f1|Pies z frisbee w pysku goniący chłopca na polu
221973402_ecb1cd51f1|Chłopiec w czerwonej koszuli i czarny pies z frisbee w zielonej trawie
221973402_ecb1cd51f1|Mały chłopiec biegnie przed czarnym psem z frisbee w pysku
2219805467_370ee1b7aa|Brązowy pies na plaży z żółtą piłką w ustach
2219805467_370ee1b7aa|pies biega w wodzie z piłką tenisową w pysku
2219805467_370ee1b7aa|Opalony pies biega po plaży niosąc żółtą piłkę
2219805467_370ee1b7aa|Żółty pies nosi piłkę w pysku na plaży
2219805467_370ee1b7aa|Żółty pies chodzi po plaży z piłką tenisową w ustach
2219805677_7b7cc188c7|Pies przygotowuje się do złapania żółtej piłki, stojąc w piasku
2219805677_7b7cc188c7|Pies próbujący złapać piłkę tenisową
2219805677_7b7cc188c7|Pies ogląda piłkę tenisową na plaży
2219805677_7b7cc188c7|Złoty pies jest na plaży i patrzy na piłkę tenisową w powietrzu
2219805677_7b7cc188c7|złoty pies próbuje złapać piłkę
2219959872_988e6d498e|Mężczyzna i dwójka dzieci stojący przed starożytnym budynkiem
2219959872_988e6d498e|Mężczyzna w czerwonej koszuli pozuje do zdjęcia obok kamiennego budynku, podczas gdy inni ludzie przechodzą obok
2219959872_988e6d498e|Mężczyzna w czerwonej koszuli stoi z dwoma fitlami przed starą konstrukcją
2219959872_988e6d498e|Mężczyzna pozuje poza miejscem turystycznym
2219959872_988e6d498e|Mężczyzna w koszuli bez rękawów i okularach przeciwsłonecznych stojący obok dwójki dzieci
2220175999_081aa9cce8|Dwa duże psy brodzą w oceanie
2220175999_081aa9cce8|Dwa psy brodzą w rzece
2220175999_081aa9cce8|Dwa psy bawią się w wodzie
2220175999_081aa9cce8|Dwa psy brodzą w wodzie
2220175999_081aa9cce8|Dwa psy chodzą w zbiorniku wodnym
2220185725_45d4fa68d9|Mężczyzna obserwujący dwa psy w wodzie
2220185725_45d4fa68d9|Mężczyzna na molo patrzy na dwa psy stojące w płytkiej wodzie
2220185725_45d4fa68d9|Dwa psy biegną w wodzie, podczas gdy mężczyzna obserwuje z doku
2220185725_45d4fa68d9|Dwa psy w wodzie, gdy mężczyzna patrzy z doku
2220185725_45d4fa68d9|Dwa psy brodzą w płytkiej wodzie, podczas gdy mężczyzna obserwuje z doku
2220612655_030413b787|Brązowo-biały pies biegnie przez nieoszlifowane pole, na którym znajdują się grzyby
2220612655_030413b787|Brązowo-biały pies biegający po polu trawy
2220612655_030413b787|Brązowo-biały pies biega po brązowawej trawie
2220612655_030413b787|Pies biega po polu
2220612655_030413b787|Pies biega po trawie
2221818690_9003756d33|Klaun w gwizdek
2221818690_9003756d33|Mężczyzna z twarzą pomalowaną na biało w gwizdek
2221818690_9003756d33|Osoba w białym makijażu i ubraniu w gwizdek
2221818690_9003756d33|Nastolatek dmucha w gwizdek i nosi białą farbę do twarzy, nauszniki i żółty kapelusz, podczas gdy inny nastolatek patrzy
2221818690_9003756d33|Mężczyzna z pomalowaną na biało twarzą w gwizdek
2222186636_85e03e0b75|Kilka osób stoi przy ladzie zakładu
2222186636_85e03e0b75|Grupa mężczyzn stoi w kolejce w słabo oświetlonym barze restauracyjnym
2222186636_85e03e0b75|Grupa ludzi stojących w barze
2222186636_85e03e0b75|Mężczyzna w czerwonej koszuli czeka w kolejce w restauracji
2222186636_85e03e0b75|Ten mężczyzna to czerwona koszula czekająca w restauracji
2222498879_9e82a100ab|czarno-brązowy pies biegający po polu
2222498879_9e82a100ab|brązowo-czarny pies biegający po trawiastym polu
2222498879_9e82a100ab|Pies biega po trawie
2222498879_9e82a100ab|Opalony i czarny pies idzie radośnie przez pole
2222498879_9e82a100ab|Duży brązowy pies idzie przez zieloną trawę
2222559267_6fd31e3941|Mężczyzna i mała dziewczynka idący ulicą
2222559267_6fd31e3941|Mężczyzna i dziewczyna trzymają się za ręce idąc ulicą
2222559267_6fd31e3941|Mężczyzna i dziewczynka idą obok znaku o zbrodni
2222559267_6fd31e3941|Mężczyzna w czarnej kurtce trzyma małą dziewczynkę za rękę, idąc ulicą miasta
2222559267_6fd31e3941|Mężczyzna w czarnej kurtce trzyma dziewczynkę za rękę, gdy mijają żółty znak
2223382277_9efa58ec45|Chłopiec w czerwonym mundurze gra w hokeja na zewnątrz
2223382277_9efa58ec45|Dwaj chłopcy mają na sobie łyżwy i sprzęt hokejowy
2223382277_9efa58ec45|Dwoje dzieci gra w hokeja na zamarzniętym stawie
2223382277_9efa58ec45|Dwoje małych dzieci gra w hokeja na lodzie
2223382277_9efa58ec45|Dwoje małych dzieci jeździ na łyżwach po lodzie trzymając kije hokejowe
222369445_5b6af347dd|Mężczyzna niesie deskę surfingową wzdłuż kamiennego muru, który prowadzi do oceanu
222369445_5b6af347dd|Mężczyzna w zielonych kąpielówkach niosący deskę surfingową wzdłuż skalnej ściany do oceanu
222369445_5b6af347dd|Surferzy spacerujący wzdłuż ściany morskiej, gdy ocean krąży wokół nich
222369445_5b6af347dd|Dwóch surferów przenosi swoje deski na koniec chodnika, aby dołączyć do innych w wodzie
222369445_5b6af347dd|Dwóch surferów idzie wzdłuż skalnej ściany, aby dotrzeć do fal
2224450291_4c133fabe8|Mężczyzna w tropikalnym otoczeniu trzymający aparat fotograficzny na twarzy
2224450291_4c133fabe8|Mężczyzna w kolorze niebieskim robi zdjęcie osobie, która robi mu zdjęcie
2224450291_4c133fabe8|Mężczyzna robiący zdjęcie srebrnym aparatem
2224450291_4c133fabe8|Mężczyzna w niebieskiej koszuli z aparatem fotograficznym
2224450291_4c133fabe8|Mężczyzna jest na zewnątrz, trzymając kamerę
2224995194_518859d97d|Wspinacze są na swoim sprzęcie przed jaskinią
2224995194_518859d97d|Dwie osoby zwisają z lin bezpieczeństwa nad gigantycznym klifem
2224995194_518859d97d|Dwie osoby wiszące na linie nad urwiskiem
2224995194_518859d97d|Dwie osoby opuszczają się do jaskini z długimi linami
2224995194_518859d97d|dwie osoby odpychają się w dół do
2225231022_1632d0a5aa|Mężczyzna i dwie kobiety stojący przy drewnianym słupie przed schodami
2225231022_1632d0a5aa|Trzech studentów stojących razem przed klatką schodową
2225231022_1632d0a5aa|Troje młodych dorosłych patrzy w kierunku kamery w szkolnej scenerii
2225231022_1632d0a5aa|Dwie kobiety i mężczyzna mają na sobie czarne kurtki i uśmiechają się
2225231022_1632d0a5aa|Dwie kobiety i mężczyzna uśmiechają się do kamery
2225241766_f1e7132e3e|Mężczyzna w dżinsach leżący na słupie na zewnątrz
2225241766_f1e7132e3e|Mężczyzna w dżinsach odchyla się, podczas gdy inny patrzy
2225241766_f1e7132e3e|Mężczyzna leży na drewnianej rampie, podczas gdy inny trzyma wędkę
2225241766_f1e7132e3e|Mężczyzna w niebieskiej koszuli i dżinsach leżący na deskach z mężczyzną łowiącym ryby w tle
2225241766_f1e7132e3e|Mężczyzna leżący na platformie na zewnątrz na skałach
2225864432_48a24f49a4|Kobieta w płaszczu ze zwierzęcym nadrukiem stojąca obok palącej kobiety
2225864432_48a24f49a4|Dwie kobiety stoją, a jedna z nich pali
2225864432_48a24f49a4|Dwie kobiety na zewnątrz i jedna pali
2225864432_48a24f49a4|Dwie młode kobiety stojące przed niebieskimi drzwiami, jedna paląca papierosa
2225864432_48a24f49a4|Tw kobieta stoi przed budynkiem, a jedna pali
2226440063_c085b30558|Czarno-biały pies bawi się w śniegu
2226440063_c085b30558|Czarno-biały pies wspina się po schodach w śniegu
